Year,match_round,match_home_team,match_away_team,venue_name,match_attendance
2013,16,Western Bulldogs,Essendon,Marvel Stadium,32500
2013,17,Adelaide,Geelong,Football Park,28603
2013,17,Gold Coast,Collingwood,Metricon Stadium,19721
2013,17,GWS,Essendon,GIANTS Stadium,10783
2013,17,Hawthorn,Western Bulldogs,University of Tasmania Stadium,14022
2013,17,Melbourne,Brisbane,TIO Stadium,7615
2013,17,North Melbourne,Carlton,Marvel Stadium,37443
2013,17,Richmond,Fremantle,MCG,40125
2013,17,St Kilda,Port Adelaide,Marvel Stadium,14878
2013,17,West Coast,Sydney,Subiaco,35166
2013,18,Collingwood,GWS,MCG,32691
2013,18,Essendon,Hawthorn,Marvel Stadium,49505
2013,18,Fremantle,Adelaide,Subiaco,28765
2013,18,Geelong,St Kilda,GMHBA Stadium,26833
2013,18,Gold Coast,Carlton,Metricon Stadium,19460
2013,18,Melbourne,North Melbourne,Marvel Stadium,16962
2013,18,Port Adelaide,Brisbane,Football Park,22631
2013,18,Sydney,Richmond,SCG,29738
2013,18,Western Bulldogs,West Coast,Marvel Stadium,17019
2013,19,Adelaide,Port Adelaide,Football Park,43368
2013,19,Brisbane,St Kilda,Gabba,19856
2013,19,Carlton,Fremantle,Marvel Stadium,30457
2013,19,Collingwood,Essendon,MCG,69821
2013,19,GWS,Melbourne,GIANTS Stadium,8308
2013,19,Hawthorn,Richmond,MCG,64324
2013,19,North Melbourne,Geelong,Marvel Stadium,33584
2013,19,West Coast,Gold Coast,Subiaco,32140
2013,19,Western Bulldogs,Sydney,Marvel Stadium,22647
2013,20,Adelaide,North Melbourne,Football Park,31801
2013,20,Carlton,Western Bulldogs,Marvel Stadium,31126
2013,20,Essendon,West Coast,Marvel Stadium,32595
2013,20,Fremantle,GWS,Subiaco,31390
2013,20,Geelong,Port Adelaide,GMHBA Stadium,24784
2013,20,Gold Coast,Melbourne,Metricon Stadium,13840
2013,20,Richmond,Brisbane,MCG,46961
2013,20,St Kilda,Hawthorn,Marvel Stadium,24765
2013,20,Sydney,Collingwood,ANZ Stadium,42627
2013,21,Brisbane,GWS,Gabba,13855
2013,21,Essendon,North Melbourne,Marvel Stadium,34102
2013,21,Hawthorn,Collingwood,MCG,71533
2013,21,Melbourne,Fremantle,MCG,13768
2013,21,Port Adelaide,Gold Coast,Football Park,18703
2013,21,Richmond,Carlton,MCG,60825
2013,21,Sydney,St Kilda,SCG,26730
2013,21,West Coast,Geelong,Subiaco,34394
2013,21,Western Bulldogs,Adelaide,Marvel Stadium,17159
2013,22,Adelaide,Melbourne,Football Park,34653
2013,22,Brisbane,Western Bulldogs,Gabba,20130
2013,22,Carlton,Essendon,MCG,53630
2013,22,Collingwood,West Coast,MCG,41198
2013,22,Fremantle,Port Adelaide,Subiaco,35565
2013,22,Geelong,Sydney,GMHBA Stadium,28459
2013,22,GWS,Richmond,GIANTS Stadium,12314
2013,22,North Melbourne,Hawthorn,Marvel Stadium,33039
2013,22,St Kilda,Gold Coast,Marvel Stadium,17622
2013,23,Collingwood,North Melbourne,MCG,50958
2013,23,Essendon,Richmond,MCG,60979
2013,23,Geelong,Brisbane,GMHBA Stadium,27467
2013,23,Gold Coast,GWS,Metricon Stadium,13080
2013,23,Port Adelaide,Carlton,Football Park,45127
2013,23,St Kilda,Fremantle,Marvel Stadium,22476
2013,23,Sydney,Hawthorn,ANZ Stadium,37980
2013,23,West Coast,Adelaide,Subiaco,29416
2013,23,Western Bulldogs,Melbourne,Marvel Stadium,22176
2014,1,Carlton,Port Adelaide,Marvel Stadium,24640
2014,1,Collingwood,Fremantle,Marvel Stadium,37571
2014,1,Geelong,Adelaide,GMHBA Stadium,23622
2014,1,Gold Coast,Richmond,Metricon Stadium,19425
2014,1,GWS,Sydney,GIANTS Stadium,17102
2014,1,Hawthorn,Brisbane,University of Tasmania Stadium,12430
2014,1,North Melbourne,Essendon,Marvel Stadium,42332
2014,1,St Kilda,Melbourne,Marvel Stadium,31657
2014,1,West Coast,Western Bulldogs,Subiaco,36752
2014,2,Brisbane,Geelong,Gabba,20933
2014,2,Essendon,Hawthorn,Marvel Stadium,44163
2014,2,Fremantle,Gold Coast,Subiaco,35583
2014,2,Melbourne,West Coast,MCG,22230
2014,2,Port Adelaide,Adelaide,Adelaide Oval,50397
2014,2,Richmond,Carlton,MCG,62037
2014,2,St Kilda,GWS,Marvel Stadium,19640
2014,2,Sydney,Collingwood,ANZ Stadium,32347
2014,2,Western Bulldogs,North Melbourne,Marvel Stadium,28512
2014,3,Adelaide,Sydney,Adelaide Oval,47426
2014,3,Collingwood,Geelong,MCG,63152
2014,3,Essendon,Carlton,MCG,62730
2014,3,Gold Coast,Brisbane,Metricon Stadium,16593
2014,3,GWS,Melbourne,GIANTS Stadium,7016
2014,3,Hawthorn,Fremantle,MCG,43583
2014,3,North Melbourne,Port Adelaide,Marvel Stadium,19111
2014,3,West Coast,St Kilda,Subiaco,36448
2014,3,Western Bulldogs,Richmond,Marvel Stadium,31724
2014,4,Carlton,Melbourne,MCG,37323
2014,4,Fremantle,Essendon,Subiaco,36722
2014,4,Geelong,West Coast,GMHBA Stadium,25271
2014,4,Gold Coast,Hawthorn,Metricon Stadium,17729
2014,4,GWS,Western Bulldogs,UNSW Canberra Oval,7863
2014,4,Port Adelaide,Brisbane,Adelaide Oval,36231
2014,4,Richmond,Collingwood,MCG,62100
2014,4,St Kilda,Adelaide,Marvel Stadium,22923
2014,4,Sydney,North Melbourne,SCG,25505
2014,5,Adelaide,GWS,Adelaide Oval,44770
2014,5,Brisbane,Richmond,Gabba,20676
2014,5,Collingwood,North Melbourne,MCG,57116
2014,5,Essendon,St Kilda,Marvel Stadium,36041
2014,5,Geelong,Hawthorn,MCG,80222
2014,5,Melbourne,Gold Coast,MCG,17243
2014,5,Sydney,Fremantle,SCG,25376
2014,5,West Coast,Port Adelaide,Subiaco,35366
2014,5,Western Bulldogs,Carlton,Marvel Stadium,27986
2014,6,Carlton,West Coast,Marvel Stadium,31005
2014,6,Collingwood,Essendon,MCG,91731
2014,6,Fremantle,North Melbourne,Subiaco,37624
2014,6,Gold Coast,GWS,Metricon Stadium,11504
2014,6,Melbourne,Sydney,MCG,24855
2014,6,Port Adelaide,Geelong,Adelaide Oval,47007
2014,6,Richmond,Hawthorn,MCG,52990
2014,6,St Kilda,Brisbane,Wellington,13409
2014,6,Western Bulldogs,Adelaide,Marvel Stadium,17404
2014,7,Adelaide,Melbourne,Adelaide Oval,44216
2014,7,Brisbane,Sydney,Gabba,17953
2014,7,Carlton,Collingwood,MCG,68251
2014,7,Essendon,Western Bulldogs,Marvel Stadium,33289
2014,7,Geelong,Richmond,MCG,34377
2014,7,GWS,Port Adelaide,UNSW Canberra Oval,6549
2014,7,Hawthorn,St Kilda,MCG,32924
2014,7,North Melbourne,Gold Coast,Marvel Stadium,19819
2014,7,West Coast,Fremantle,Subiaco,40476
2014,8,Brisbane,Essendon,Gabba,26522
2014,8,Melbourne,Western Bulldogs,MCG,36326
2014,8,Port Adelaide,Fremantle,Adelaide Oval,38234
2014,8,St Kilda,Carlton,Marvel Stadium,26708
2014,8,Sydney,Hawthorn,ANZ Stadium,34506
2014,8,West Coast,GWS,Subiaco,29391
2014,9,Adelaide,Collingwood,Adelaide Oval,50051
2014,9,Essendon,Sydney,Marvel Stadium,41098
2014,9,Fremantle,Geelong,Subiaco,38565
2014,9,North Melbourne,Brisbane,Marvel Stadium,21152
2014,9,Richmond,Melbourne,MCG,56910
2014,9,St Kilda,Gold Coast,Marvel Stadium,14625
2014,10,Carlton,Adelaide,MCG,32419
2014,10,Collingwood,West Coast,MCG,53049
2014,10,Geelong,North Melbourne,GMHBA Stadium,27402
2014,10,Gold Coast,Western Bulldogs,Metricon Stadium,14235
2014,10,GWS,Richmond,GIANTS Stadium,8331
2014,10,Port Adelaide,Hawthorn,Adelaide Oval,52233
2014,11,Adelaide,Gold Coast,Adelaide Oval,49069
2014,11,Brisbane,Carlton,Gabba,24625
2014,11,Essendon,Richmond,MCG,74664
2014,11,Hawthorn,GWS,MCG,17906
2014,11,Melbourne,Port Adelaide,TIO Traeger Park,5655
2014,11,St Kilda,Collingwood,Marvel Stadium,34855
2014,11,Sydney,Geelong,SCG,37355
2014,11,West Coast,North Melbourne,Subiaco,35914
2014,11,Western Bulldogs,Fremantle,Marvel Stadium,14913
2014,12,Fremantle,Adelaide,Subiaco,35389
2014,12,Geelong,Carlton,Marvel Stadium,36952
2014,12,Gold Coast,Sydney,Metricon Stadium,21354
2014,12,GWS,Essendon,GIANTS Stadium,8429
2014,12,Hawthorn,West Coast,University of Tasmania Stadium,15504
2014,12,Melbourne,Collingwood,MCG,68130
2014,12,North Melbourne,Richmond,Marvel Stadium,32977
2014,12,Port Adelaide,St Kilda,Adelaide Oval,42374
2014,12,Western Bulldogs,Brisbane,Marvel Stadium,18054
2014,13,Adelaide,North Melbourne,Adelaide Oval,47205
2014,13,Brisbane,GWS,Gabba,12700
2014,13,Carlton,Hawthorn,MCG,49624
2014,13,Collingwood,Western Bulldogs,Marvel Stadium,28339
2014,13,Essendon,Melbourne,MCG,44626
2014,13,Geelong,St Kilda,GMHBA Stadium,25180
2014,13,Richmond,Fremantle,MCG,22083
2014,13,Sydney,Port Adelaide,SCG,41317
2014,13,West Coast,Gold Coast,Subiaco,32942
2014,14,Essendon,Adelaide,Marvel Stadium,30948
2014,14,Fremantle,Brisbane,Subiaco,25152
2014,14,Gold Coast,Geelong,Metricon Stadium,18236
2014,14,GWS,Carlton,GIANTS Stadium,9059
2014,14,Hawthorn,Collingwood,MCG,70516
2014,14,Melbourne,North Melbourne,MCG,26615
2014,14,Port Adelaide,Western Bulldogs,Adelaide Oval,34258
2014,14,Richmond,Sydney,MCG,34648
2014,14,St Kilda,West Coast,Marvel Stadium,17317
2014,15,Adelaide,Port Adelaide,Adelaide Oval,50552
2014,15,Brisbane,North Melbourne,Gabba,15862
2014,15,Collingwood,Carlton,MCG,40939
2014,15,Fremantle,West Coast,Subiaco,40490
2014,15,Geelong,Essendon,Marvel Stadium,43732
2014,15,Hawthorn,Gold Coast,University of Tasmania Stadium,13178
2014,15,St Kilda,Richmond,Marvel Stadium,28487
2014,15,Sydney,GWS,SCG,27778
2014,15,Western Bulldogs,Melbourne,Marvel Stadium,24953
2014,16,Carlton,St Kilda,Marvel Stadium,29297
2014,16,Geelong,Western Bulldogs,GMHBA Stadium,24766
2014,16,Gold Coast,Collingwood,Metricon Stadium,24032
2014,16,GWS,Adelaide,GIANTS Stadium,8383
2014,16,Melbourne,Fremantle,TIO Stadium,9290
2014,16,North Melbourne,Hawthorn,Marvel Stadium,35025
2014,16,Port Adelaide,Essendon,Adelaide Oval,46786
2014,16,Richmond,Brisbane,MCG,34577
2014,16,West Coast,Sydney,Subiaco,25076
2014,17,Adelaide,Hawthorn,Adelaide Oval,50321
2014,17,Brisbane,West Coast,Gabba,13610
2014,17,Essendon,Collingwood,MCG,58996
2014,17,Fremantle,GWS,Subiaco,33597
2014,17,Melbourne,Geelong,MCG,36385
2014,17,North Melbourne,St Kilda,Blundstone Arena,10641
2014,17,Richmond,Port Adelaide,Marvel Stadium,21483
2014,17,Sydney,Carlton,SCG,34965
2014,17,Western Bulldogs,Gold Coast,Cazaly's Stadium,9746
2014,18,Brisbane,Gold Coast,Gabba,27167
2014,18,Carlton,North Melbourne,Marvel Stadium,36689
2014,18,Collingwood,Adelaide,MCG,41486
2014,18,GWS,Geelong,GIANTS Stadium,7697
2014,18,Hawthorn,Sydney,MCG,72768
2014,18,Port Adelaide,Melbourne,Adelaide Oval,37894
2014,18,St Kilda,Fremantle,Marvel Stadium,16594
2014,18,West Coast,Richmond,Subiaco,32270
2014,18,Western Bulldogs,Essendon,Marvel Stadium,34476
2014,19,Adelaide,West Coast,Adelaide Oval,49470
2014,19,Collingwood,Port Adelaide,MCG,32807
2014,19,Fremantle,Carlton,Subiaco,35401
2014,19,Gold Coast,St Kilda,Metricon Stadium,12027
2014,19,Hawthorn,Western Bulldogs,University of Tasmania Stadium,14187
2014,19,Melbourne,Brisbane,Marvel Stadium,18079
2014,19,North Melbourne,Geelong,Marvel Stadium,32564
2014,19,Richmond,GWS,MCG,23095
2014,19,Sydney,Essendon,SCG,36804
2014,20,Brisbane,Adelaide,Gabba,19657
2014,20,Carlton,Gold Coast,Marvel Stadium,28840
2014,20,Geelong,Fremantle,GMHBA Stadium,26885
2014,20,GWS,North Melbourne,UNSW Canberra Oval,10211
2014,20,Hawthorn,Melbourne,MCG,37088
2014,20,Port Adelaide,Sydney,Adelaide Oval,50087
2014,20,Richmond,Essendon,MCG,58032
2014,20,St Kilda,Western Bulldogs,Marvel Stadium,30095
2014,20,West Coast,Collingwood,Subiaco,36458
2014,21,Adelaide,Richmond,Adelaide Oval,50459
2014,21,Carlton,Geelong,Marvel Stadium,38812
2014,21,Collingwood,Brisbane,MCG,32929
2014,21,Essendon,West Coast,Marvel Stadium,35905
2014,21,Fremantle,Hawthorn,Subiaco,38506
2014,21,Gold Coast,Port Adelaide,Metricon Stadium,10042
2014,21,Melbourne,GWS,MCG,17227
2014,21,North Melbourne,Western Bulldogs,Marvel Stadium,27164
2014,21,Sydney,St Kilda,SCG,31361
2014,22,Brisbane,Fremantle,Gabba,17473
2014,22,Essendon,Gold Coast,Marvel Stadium,33281
2014,22,GWS,Collingwood,GIANTS Stadium,10851
2014,22,Hawthorn,Geelong,MCG,72216
2014,22,North Melbourne,Adelaide,Blundstone Arena,10702
2014,22,Port Adelaide,Carlton,Adelaide Oval,52505
2014,22,Richmond,St Kilda,MCG,47200
2014,22,West Coast,Melbourne,Subiaco,35083
2014,22,Western Bulldogs,Sydney,Marvel Stadium,22430
2014,23,Adelaide,St Kilda,Adelaide Oval,44969
2014,23,Carlton,Essendon,MCG,56663
2014,23,Collingwood,Hawthorn,MCG,48980
2014,23,Fremantle,Port Adelaide,Subiaco,38209
2014,23,Geelong,Brisbane,GMHBA Stadium,24659
2014,23,Gold Coast,West Coast,Metricon Stadium,11840
2014,23,North Melbourne,Melbourne,Marvel Stadium,17174
2014,23,Sydney,Richmond,ANZ Stadium,31227
2014,23,Western Bulldogs,GWS,Marvel Stadium,14725
2015,1,Adelaide,North Melbourne,Adelaide Oval,45607
2015,1,Brisbane,Collingwood,Gabba,31240
2015,1,Carlton,Richmond,MCG,83493
2015,1,Fremantle,Port Adelaide,Subiaco,34099
2015,1,Hawthorn,Geelong,MCG,73584
2015,1,Melbourne,Gold Coast,MCG,27013
2015,1,St Kilda,GWS,Marvel Stadium,18794
2015,1,Sydney,Essendon,ANZ Stadium,23274
2015,1,Western Bulldogs,West Coast,Marvel Stadium,22366
2015,2,Collingwood,Adelaide,Marvel Stadium,33771
2015,2,Essendon,Hawthorn,MCG,59866
2015,2,Geelong,Fremantle,GMHBA Stadium,23723
2015,2,Gold Coast,St Kilda,Metricon Stadium,13649
2015,2,GWS,Melbourne,UNSW Canberra Oval,8811
2015,2,North Melbourne,Brisbane,Marvel Stadium,22275
2015,2,Port Adelaide,Sydney,Adelaide Oval,49765
2015,2,Richmond,Western Bulldogs,MCG,49945
2015,2,West Coast,Carlton,Subiaco,34588
2015,3,Adelaide,Melbourne,Adelaide Oval,43713
2015,3,Brisbane,Richmond,Gabba,22441
2015,3,Carlton,Essendon,MCG,54854
2015,3,Collingwood,St Kilda,MCG,45197
2015,3,Geelong,Gold Coast,GMHBA Stadium,20813
2015,3,Hawthorn,Western Bulldogs,University of Tasmania Stadium,15559
2015,3,North Melbourne,Port Adelaide,Marvel Stadium,22586
2015,3,Sydney,GWS,SCG,31966
2015,3,West Coast,Fremantle,Subiaco,39138
2015,4,Brisbane,West Coast,Gabba,16632
2015,4,Essendon,Collingwood,MCG,88395
2015,4,Fremantle,Sydney,Subiaco,39009
2015,4,Geelong,North Melbourne,GMHBA Stadium,23452
2015,4,GWS,Gold Coast,UNSW Canberra Oval,6917
2015,4,Port Adelaide,Hawthorn,Adelaide Oval,49831
2015,4,Richmond,Melbourne,MCG,58175
2015,4,St Kilda,Carlton,Wellington,12125
2015,4,Western Bulldogs,Adelaide,Marvel Stadium,19915
2015,5,Adelaide,Port Adelaide,Adelaide Oval,49617
2015,5,Carlton,Collingwood,MCG,71759
2015,5,Gold Coast,Brisbane,Metricon Stadium,12464
2015,5,Melbourne,Fremantle,MCG,22892
2015,5,North Melbourne,Hawthorn,Marvel Stadium,38077
2015,5,Richmond,Geelong,MCG,45228
2015,5,St Kilda,Essendon,Marvel Stadium,29869
2015,5,Sydney,Western Bulldogs,SCG,25541
2015,5,West Coast,GWS,Subiaco,34554
2015,6,Carlton,Brisbane,Marvel Stadium,20273
2015,6,Collingwood,Geelong,MCG,52152
2015,6,Fremantle,Essendon,Subiaco,37535
2015,6,Gold Coast,Adelaide,Metricon Stadium,12464
2015,6,GWS,Hawthorn,GIANTS Stadium,13556
2015,6,Melbourne,Sydney,MCG,26894
2015,6,North Melbourne,Richmond,Blundstone Arena,17544
2015,6,Port Adelaide,West Coast,Adelaide Oval,38508
2015,6,Western Bulldogs,St Kilda,Marvel Stadium,29619
2015,7,Adelaide,St Kilda,Adelaide Oval,43532
2015,7,Brisbane,Port Adelaide,Gabba,15957
2015,7,Carlton,GWS,Marvel Stadium,16676
2015,7,Essendon,North Melbourne,Marvel Stadium,43972
2015,7,Hawthorn,Melbourne,MCG,41935
2015,7,Richmond,Collingwood,MCG,59034
2015,7,Sydney,Geelong,ANZ Stadium,28063
2015,7,West Coast,Gold Coast,Subiaco,26964
2015,7,Western Bulldogs,Fremantle,Marvel Stadium,18170
2015,8,Essendon,Brisbane,Marvel Stadium,36857
2015,8,Fremantle,North Melbourne,Subiaco,35836
2015,8,Geelong,Carlton,Marvel Stadium,32032
2015,8,Gold Coast,Collingwood,Metricon Stadium,16440
2015,8,GWS,Adelaide,GIANTS Stadium,9481
2015,8,Hawthorn,Sydney,MCG,63319
2015,8,Melbourne,Western Bulldogs,MCG,29381
2015,8,Port Adelaide,Richmond,Adelaide Oval,44451
2015,8,St Kilda,West Coast,Marvel Stadium,23598
2015,9,Adelaide,Fremantle,Adelaide Oval,45518
2015,9,Brisbane,St Kilda,Gabba,16898
2015,9,Collingwood,North Melbourne,MCG,43452
2015,9,Hawthorn,Gold Coast,University of Tasmania Stadium,11320
2015,9,Melbourne,Port Adelaide,TIO Traeger Park,4866
2015,9,Richmond,Essendon,MCG,83804
2015,9,Sydney,Carlton,SCG,32105
2015,9,West Coast,Geelong,Subiaco,37676
2015,9,Western Bulldogs,GWS,Marvel Stadium,16395
2015,10,Carlton,Adelaide,MCG,32035
2015,10,Essendon,Geelong,Marvel Stadium,40632
2015,10,Fremantle,Richmond,Subiaco,38019
2015,10,Gold Coast,Sydney,Metricon Stadium,13068
2015,10,GWS,Brisbane,GIANTS Stadium,9079
2015,10,Melbourne,Collingwood,MCG,66120
2015,10,North Melbourne,West Coast,Blundstone Arena,12011
2015,10,Port Adelaide,Western Bulldogs,Adelaide Oval,40907
2015,10,St Kilda,Hawthorn,Marvel Stadium,33886
2015,11,Collingwood,GWS,MCG,43390
2015,11,Gold Coast,Fremantle,Metricon Stadium,8911
2015,11,North Melbourne,Sydney,Marvel Stadium,32127
2015,11,Port Adelaide,Geelong,Adelaide Oval,46140
2015,11,St Kilda,Melbourne,Marvel Stadium,25217
2015,11,West Coast,Essendon,Subiaco,37306
2015,12,Adelaide,Hawthorn,Adelaide Oval,49108
2015,12,Carlton,Port Adelaide,MCG,27693
2015,12,Geelong,Melbourne,GMHBA Stadium,28007
2015,12,GWS,North Melbourne,GIANTS Stadium,7824
2015,12,Richmond,West Coast,MCG,45178
2015,12,Western Bulldogs,Brisbane,Marvel Stadium,21129
2015,13,Brisbane,Adelaide,Gabba,18146
2015,13,Carlton,Gold Coast,Marvel Stadium,30207
2015,13,Fremantle,Collingwood,Subiaco,37145
2015,13,Hawthorn,Essendon,MCG,62500
2015,13,St Kilda,Western Bulldogs,Marvel Stadium,26511
2015,13,Sydney,Richmond,SCG,37579
2015,14,Collingwood,Hawthorn,MCG,75880
2015,14,Essendon,St Kilda,Marvel Stadium,38020
2015,14,Fremantle,Brisbane,Subiaco,32970
2015,14,Gold Coast,North Melbourne,Metricon Stadium,14444
2015,14,Melbourne,West Coast,TIO Stadium,11873
2015,14,Richmond,GWS,MCG,35968
2015,14,Sydney,Port Adelaide,SCG,28316
2015,14,Western Bulldogs,Carlton,Marvel Stadium,31445
2015,15,Brisbane,Sydney,Gabba,16936
2015,15,Essendon,Melbourne,MCG,38861
2015,15,GWS,St Kilda,GIANTS Stadium,9178
2015,15,Hawthorn,Fremantle,University of Tasmania Stadium,16792
2015,15,North Melbourne,Geelong,Marvel Stadium,31270
2015,15,Port Adelaide,Collingwood,Adelaide Oval,44496
2015,15,Richmond,Carlton,MCG,52564
2015,15,West Coast,Adelaide,Subiaco,38133
2015,15,Western Bulldogs,Gold Coast,Cazaly's Stadium,9449
2015,16,Collingwood,West Coast,Marvel Stadium,36527
2015,16,Fremantle,Carlton,Subiaco,33581
2015,16,Geelong,Western Bulldogs,GMHBA Stadium,25041
2015,16,Gold Coast,GWS,Metricon Stadium,9589
2015,16,Melbourne,Brisbane,MCG,25149
2015,16,North Melbourne,Essendon,Marvel Stadium,31025
2015,16,Port Adelaide,Adelaide,Adelaide Oval,53518
2015,16,St Kilda,Richmond,Marvel Stadium,45722
2015,16,Sydney,Hawthorn,ANZ Stadium,37369
2015,17,Adelaide,Gold Coast,Adelaide Oval,41715
2015,17,Brisbane,North Melbourne,Gabba,15563
2015,17,Carlton,Hawthorn,Marvel Stadium,26815
2015,17,Essendon,Port Adelaide,Marvel Stadium,23705
2015,17,GWS,Geelong,UNSW Canberra Oval,14667
2015,17,Melbourne,St Kilda,MCG,22945
2015,17,Richmond,Fremantle,MCG,39777
2015,17,West Coast,Sydney,Subiaco,38760
2015,17,Western Bulldogs,Collingwood,Marvel Stadium,40581
2015,18,Carlton,North Melbourne,Marvel Stadium,25251
2015,18,Collingwood,Melbourne,MCG,37894
2015,18,Essendon,Western Bulldogs,Marvel Stadium,33466
2015,18,Fremantle,GWS,Subiaco,34625
2015,18,Geelong,Brisbane,GMHBA Stadium,21913
2015,18,Gold Coast,West Coast,Metricon Stadium,9341
2015,18,Hawthorn,Richmond,MCG,66305
2015,18,Port Adelaide,St Kilda,Adelaide Oval,35977
2015,18,Sydney,Adelaide,SCG,38690
2015,19,Adelaide,Richmond,Adelaide Oval,49116
2015,19,Brisbane,Gold Coast,Gabba,19920
2015,19,Collingwood,Carlton,MCG,48133
2015,19,Geelong,Sydney,GMHBA Stadium,27910
2015,19,GWS,Essendon,GIANTS Stadium,10093
2015,19,Melbourne,North Melbourne,MCG,30695
2015,19,St Kilda,Fremantle,Marvel Stadium,16409
2015,19,West Coast,Hawthorn,Subiaco,34843
2015,19,Western Bulldogs,Port Adelaide,Marvel Stadium,20590
2015,20,Brisbane,Carlton,Gabba,17744
2015,20,Essendon,Adelaide,Marvel Stadium,25914
2015,20,Fremantle,West Coast,Subiaco,41959
2015,20,Geelong,Hawthorn,MCG,55802
2015,20,North Melbourne,St Kilda,Blundstone Arena,14346
2015,20,Port Adelaide,GWS,Adelaide Oval,32436
2015,20,Richmond,Gold Coast,MCG,38508
2015,20,Sydney,Collingwood,SCG,38408
